candidate_idx,search_group,receives_context_familiar,receives_context_novel,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,assigned_target,assigned_objective,assigned_rmse,assigned_mismatch_penalty,assigned_transition_bonus,second_target,second_objective,objective_gap,familiar,novel,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,objective__FF_FB_broad,rmse__FF_FB_broad,mismatch__FF_FB_broad,objective__FF_un,rmse__FF_un,mismatch__FF_un,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,mismatch__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,mismatch__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,mismatch__un_FB,objective__un_un,rmse__un_un,mismatch__un_un,objective__FB_FB,rmse__FB_FB,mismatch__FB_FB
56,standard,True,True,0.5863240361213684,0.08109363913536072,1.7370959520339966,0.03718963637948036,0.00010026165546150878,0.0001097253043553792,0.524953305721283,0.0005024043493904173,0.45449360460042953,0.31714930534362795,0.007192578601340453,0.013607868365943432,0.28082604457934696,0.30793154587348304,0.0014108542799173543,0.012599751756836971,FF_FB_narrow_familiar,9.178893325167397,8.946955680847168,1,5.361247113595404,FF_un,10.2825219358628,1.1036286106954023,FF -> FB,unresponsive -> unresponsive,0.13734429925680158,-0.02710550129413608,0.0,0.0,True,True,False,False,0.13734429925680158,0.0,0.0,0.02710550129413608,0.0,-0.0,0.0,-0.0,FF -> FB,unresponsive -> unresponsive,10.432174416941901,9.105067253112793,3,10.2825219358628,8.955414772033691,3,9.178893325167397,8.946955680847168,1,13.571794573031365,10.099359512329102,4,12.18549498760452,9.808229446411133,2,12.187769500849148,9.810503959655762,2,10.939306976956626,9.171244621276855,3
5,standard,True,True,0.01,0.9,0.01,0.15,0.3,0.3,0.3,0.3,0.008338263755043348,0.0007163704683383306,0.1515800652404626,0.01901042346532146,0.006255894146549205,0.004565144438917438,0.15103866110245387,0.023353412778427205,FF_FB_narrow_novel,-0.5760491368826479,0.0,0,11.520982737652957,FF_un,2.469591918354854,3.0456410552375015,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.1515800652404626,0.15103866110245387,False,False,True,True,0.0,-0.0,0.0,-0.0,0.1515800652404626,0.0,0.15103866110245387,0.0,unresponsive -> unresponsive,FF -> FF,2.655062022572383,2.0894877910614014,2,2.469591918354854,1.904017686843872,2,5.7747626779135315,3.198713541030884,4,-0.5760491368826479,0.0,0,4.493586001032964,3.0591602325439453,2,4.494647678965703,3.0602219104766846,2,5.87888478836976,3.2875633239746094,4
148,standard,True,True,0.020857661962509155,0.9773035645484924,0.008078491315245628,0.16059717535972595,0.2911139726638794,0.43782860040664673,0.8184199333190918,0.3386858403682709,0.008232064358890057,0.0005197682291812574,0.14205213810006778,0.02046998372922341,0.006221334915608168,0.003747849209078898,0.14062278221050897,0.024958153410504263,FF_FB_narrow_novel,-0.33410842946420116,0.20233461260795593,0,10.728860841443142,FF_un,2.373475861859818,2.7075842913240193,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.14205213810006778,0.14062278221050897,False,False,True,True,0.0,-0.0,0.0,-0.0,0.14205213810006778,0.0,0.14062278221050897,0.0,unresponsive -> unresponsive,FF -> FF,2.5192412856345374,1.9134979248046875,2,2.373475861859818,1.7677325010299683,2,5.5534341805304095,3.016991138458252,4,-0.33410842946420116,0.20233461260795593,0,4.260650920557479,2.866394281387329,2,4.261837529825668,2.8675808906555176,2,5.647253456711769,3.1016666889190674,4
140,standard,True,True,0.010396629571914673,1.2502063512802124,0.012669628486037254,0.06386151164770126,0.2777113914489746,0.5669507384300232,0.28787821531295776,0.48277297616004944,0.009548203755790989,0.00013391822467383462,0.1571189617117246,0.0013856076780939474,0.00753224219661206,0.004235959825261186,0.1547755608956019,0.005357836303301155,FF_FB_narrow_novel,-0.22012596653463934,0.3695021867752075,0,11.792563066196937,FF_un,2.4564953439092885,2.676621310443928,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.1571189617117246,0.1547755608956019,False,False,True,True,0.0,-0.0,0.0,-0.0,0.1571189617117246,0.0,0.1547755608956019,0.0,unresponsive -> unresponsive,FF -> FF,2.6891948573446522,2.1471447944641113,2,2.4564953439092885,1.9144452810287476,2,5.842696123585726,3.253067970275879,4,-0.22012596653463934,0.3695021867752075,0,4.582964719071363,3.1250147819519043,2,4.58325201345918,3.1253020763397217,2,6.144619945004039,3.4684786796569824,4
135,standard,True,True,0.011763356626033783,0.8101449012756348,0.018719317391514778,0.08322659134864807,0.17994028329849243,0.30078139901161194,0.2674761116504669,0.38574478030204773,0.007621723242724935,0.0014115445432253183,0.1237496110300223,0.0077910384396091105,0.005987215841499468,0.006839656635808448,0.12375876319905123,0.012001376940558355,FF_FB_narrow_novel,0.13051518650415045,0.5966091752052307,0,9.321879774021605,FF_un,2.175034934266781,2.0445197477626307,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.1237496110300223,0.12375876319905123,False,False,True,True,0.0,-0.0,0.0,-0.0,0.1237496110300223,0.0,0.12375876319905123,0.0,unresponsive -> unresponsive,FF -> FF,2.2495849668824426,1.5735244750976562,2,2.175034934266781,1.4989744424819946,2,5.134098501487945,2.6680045127868652,4,0.13051518650415045,0.5966091752052307,0,3.8122112214720496,2.488271713256836,2,3.8129887044585,2.489049196243286,2,5.368630043789745,2.842120885848999,4
137,standard,True,True,0.014464830979704857,0.5942484736442566,0.00633275369182229,0.26393938064575195,0.49716082215309143,0.18820729851722717,0.26436176896095276,0.25445154309272766,0.005842392317329844,0.0015372589502173166,0.12857484593987464,0.042407659068703654,0.0033608175115659835,0.003694697259925306,0.1279649080087741,0.046773269213736056,FF_FB_narrow_novel,0.24368957807309932,0.6593330502510071,0,8.312869443558155,FF_un,2.5529709840348613,2.309281405961762,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.08616718687117099,0.08119163879503805,False,False,True,True,0.0,-0.0,0.0,-0.0,0.08616718687117099,0.0,0.08119163879503805,0.0,unresponsive -> unresponsive,FF -> FF,2.586789825015391,1.8405816555023193,2,2.5529709840348613,1.8067628145217896,2,5.390771276084706,2.896765947341919,4,0.24368957807309932,0.6593330502510071,0,4.048407921365772,2.716254234313965,2,4.050698170236622,2.7185444831848145,2,5.205886620981619,2.790243148803711,4
146,standard,True,True,0.004263803828507662,0.8601709008216858,0.006867303978651762,0.12669922411441803,0.4090857207775116,0.44006243348121643,0.3320067822933197,0.31979161500930786,0.006048992718569934,0.0003300330766554301,0.11494177145262559,0.015302869925896327,0.004264699345609794,0.0031749528832733633,0.11291184313595296,0.01989446903268496,FF_FB_narrow_novel,0.3176507033330078,0.7527305483818054,0,8.701596900975952,FF_FB_broad,2.165625602263026,1.8479748989300182,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.11494177145262559,0.11291184313595296,False,False,True,True,0.0,-0.0,0.0,-0.0,0.11494177145262559,0.0,0.11291184313595296,0.0,unresponsive -> unresponsive,FF -> FF,2.165625602263026,1.4419602155685425,2,2.171344071882777,1.4476786851882935,2,4.952292712785614,2.5172128677368164,4,0.3176507033330078,0.7527305483818054,0,3.584042161446996,2.3077075481414795,2,3.585216372949071,2.3088817596435547,2,5.105766261873456,2.6410810947418213,4
139,standard,True,True,0.019069764763116837,1.1508634090423584,0.01456084381788969,0.20695561170578003,0.17136617004871368,0.2798198461532593,0.2591336965560913,0.6521057486534119,0.013356832942614952,0.001477199284515033,0.21307782903313638,0.027034028060734273,0.010359509056434036,0.0060017613383630914,0.21326802298426628,0.0313007738130788,FF_FB_narrow_novel,0.46254402563596764,1.2511334419250488,0,15.771788325781623,FF_un,3.25642105685547,2.7938770312195027,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.1860438009724021,0.18196724917118748,False,False,True,True,0.0,-0.0,0.0,-0.0,0.1860438009724021,0.0,0.18196724917118748,0.0,unresponsive -> unresponsive,FF -> FF,3.5796341572888197,3.2630889415740967,2,3.25642105685547,2.939875841140747,2,7.183836252397548,4.37857723236084,4,0.46254402563596764,1.2511334419250488,0,6.00998747854804,4.309863090515137,2,6.011000757509222,4.310876369476318,2,7.218308775119173,4.429246425628662,4
147,standard,True,True,0.01355818472802639,0.5350948572158813,0.022442666813731194,0.18165729939937592,0.17736397683620453,0.2735196053981781,0.40644776821136475,0.24877390265464783,0.005938921185831229,0.0027020559335748356,0.09464785481492678,0.02877178738514582,0.004228056749949852,0.00806520264595747,0.09502556013564269,0.0330138656621178,FF_FB_narrow_novel,0.8205719954023759,1.1483392715454102,0,6.5553455228606845,FF_FB_broad,2.0455936174839735,1.2250216220815977,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.06587606742978096,0.062011694473524885,False,False,True,True,0.0,-0.0,0.0,-0.0,0.06587606742978096,0.0,0.062011694473524885,0.0,unresponsive -> unresponsive,FF -> FF,2.0455936174839735,1.2293773889541626,2,2.2296971064060926,1.4134808778762817,2,4.59290810128053,2.2415695190429688,4,0.8205719954023759,1.1483392715454102,0,3.2064890220761297,1.9991339445114136,2,3.2088587835431097,2.0015037059783936,2,4.539063119267424,2.2112958431243896,4
142,standard,True,True,0.01325364038348198,0.8791991472244263,0.014035153202712536,0.48988282680511475,0.3284785747528076,0.333038330078125,0.5052729249000549,0.25336241722106934,0.011583422559003036,0.003175227646715939,0.20449168408910434,0.08114653962353865,0.007762774429284036,0.00581464155887564,0.2035931169986725,0.08554252199828624,FF_FB_narrow_novel,1.0874891356409837,1.6315882205963135,0,10.881981699106595,FF_un,3.7776726498423763,2.690183514201393,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.12334514446556569,0.11805059500038625,False,False,True,True,0.0,-0.0,0.0,-0.0,0.12334514446556569,0.0,0.11805059500038625,0.0,unresponsive -> unresponsive,FF -> FF,4.006628633957977,3.428112506866455,2,3.7776726498423763,3.1991565227508545,2,7.266139927925542,4.4886627197265625,4,1.0874891356409837,1.6315882205963135,0,6.0660048222324505,4.411142826080322,2,6.068583080746855,4.413721084594727,2,6.792806379419441,4.248707294464111,4
12,standard,True,True,0.020053725689649582,1.247989535331726,0.044621530920267105,0.0026501137763261795,0.0001405337534379214,0.0008135060779750347,1.4552804231643677,0.11150427162647247,0.024232071886459986,0.007371467584744096,0.24651206756631533,0.0,0.022980491071939467,0.0126789803771923,0.2490477035442988,0.0,FF_FB_narrow_novel,1.1116423661510149,2.0083367824554443,0,17.93388832608859,FF_un,3.587651838362217,2.476009472211202,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.24651206756631533,0.2490477035442988,False,False,True,True,0.0,-0.0,0.0,-0.0,0.24651206756631533,0.0,0.2490477035442988,0.0,unresponsive -> unresponsive,FF -> FF,3.9956451550126078,3.8811898231506348,2,3.587651838362217,3.473196506500244,2,7.881795639296373,4.985101222991943,4,1.1116423661510149,2.0083367824554443,0,6.867804418504238,4.982259750366211,2,6.867959867417812,4.982415199279785,2,8.230768441098432,5.185324668884277,4
143,standard,True,True,0.010572743602097034,0.8808400630950928,0.0040921797044575214,0.07285568863153458,0.22625142335891724,0.6380433440208435,0.28700414299964905,0.37969279289245605,0.005816204007714987,0.0001165360873225533,0.08240793819228807,0.006294888568421205,0.004573999038742235,0.0030570656526833773,0.08046890596548716,0.010977856209501624,FF_FB_narrow_novel,1.1156980615807697,1.4206713438034058,0,6.09946564445272,FF_FB_broad,1.8142381815162176,0.698540119935448,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.08240793819228807,0.08046890596548716,False,False,True,True,0.0,-0.0,0.0,-0.0,0.08240793819228807,0.0,0.08046890596548716,0.0,unresponsive -> unresponsive,FF -> FF,1.8142381815162176,0.9607722759246826,2,2.0952604917731756,1.2417945861816406,2,4.238585748081095,1.9336124658584595,4,1.1156980615807697,1.4206713438034058,0,2.7881459089073664,1.6416118144989014,2,2.7890906425270563,1.6425565481185913,2,4.5503012591584895,2.179873466491699,4
145,standard,True,True,0.01287090964615345,0.48063692450523376,0.014266815036535263,0.3110559284687042,0.1919095665216446,0.3847157061100006,0.2607424855232239,0.5329827070236206,0.005851943922849993,0.0022928158558594685,0.09041603778799374,0.05275402311235666,0.0037990356950710217,0.006312686507590115,0.08993362933397293,0.057372433071335154,FF_FB_narrow_novel,1.1830643241604168,1.3991814851760864,0,4.32234322031339,FF_FB_broad,2.381477140138547,1.19841281597813,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.03766201467563708,0.03256119626263778,False,False,True,True,0.0,-0.0,0.0,-0.0,0.03766201467563708,0.0,0.03256119626263778,0.0,unresponsive -> unresponsive,FF -> FF,2.381477140138547,1.4462528228759766,2,2.6048460232714814,1.6696217060089111,2,4.683127246921261,2.346757173538208,4,1.1830643241604168,1.3991814851760864,0,3.299358171597123,2.1143295764923096,2,3.30303172506392,2.1180031299591064,2,4.2979388410846395,2.0818216800689697,4
46,standard,True,True,0.00018923620518762618,1.3041436672210693,0.001093364437110722,0.03186134994029999,0.019971240311861038,0.00030080153374001384,0.00019827933283522725,1.2561030387878418,0.018470024658987918,0.001114922146856164,0.26375763590137163,0.0,0.017145470467706522,0.004721178176502387,0.2668426933387915,0.00013500515609242333,FF_FB_narrow_novel,1.3388193275158604,2.328788995742798,0,19.799393364538748,FF_un,3.9026403918241463,2.5638210643082857,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.26375763590137163,0.2668426933387915,False,False,True,True,0.0,-0.0,0.0,-0.0,0.26375763590137163,0.0,0.2668426933387915,0.0,unresponsive -> unresponsive,FF -> FF,4.310091067788502,4.242522716522217,2,3.9026403918241463,3.8350720405578613,2,8.334826884108285,5.344857215881348,4,1.3388193275158604,2.328788995742798,0,7.250854919912914,5.318423271179199,2,7.250903080465893,5.318471431732178,2,8.658235867218172,5.537746429443359,4
144,standard,True,True,0.0075195664539933205,0.5041109919548035,0.007031111046671867,0.17344431579113007,0.8499754071235657,0.28785812854766846,0.37416547536849976,0.6131389737129211,0.002864428679458797,0.0006712988465248297,0.06912658934791883,0.02532372617473205,0.0008051661260348434,0.002083722197373087,0.06626617846389611,0.030014828809847436,FF_FB_narrow_novel,1.4311570615468856,1.6813691854476929,0,5.004242478016143,FF_FB_broad,1.9307739476712111,0.49961688612432553,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.04380286317318678,0.03625134965404868,False,False,True,True,0.0,-0.0,0.0,-0.0,0.04380286317318678,0.0,0.03625134965404868,0.0,unresponsive -> unresponsive,FF -> FF,1.9307739476712111,1.0007786750793457,2,2.3582921962292556,1.4282969236373901,2,4.089421452803071,1.8285322189331055,4,1.4311570615468856,1.6813691854476929,0,2.542529738721593,1.4618479013442993,2,2.545229829129918,1.4645479917526245,2,4.0819527416528825,1.8317406177520752,4
44,standard,True,True,0.017738712951540947,0.12208090722560883,0.0077029443345963955,0.3371328115463257,0.00043472592369653285,0.04757728427648544,0.011872144415974617,0.000130631189676933,0.008595732925459742,0.004830115055665374,0.08394511466224988,0.06247175584236781,0.01103729878862699,0.007801350718364119,0.08706829436123371,0.06625535612305006,FF_FB_narrow_novel,1.432443794514984,1.577750325202942,0,2.90613061375916,FF_FB_broad,2.469356518580268,1.036912724065284,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.02147335881988207,0.020812938238183656,False,False,True,True,0.0,-0.0,0.0,-0.0,0.02147335881988207,0.0,0.020812938238183656,0.0,unresponsive -> unresponsive,FF -> FF,2.469356518580268,1.4931951761245728,2,2.7087479646938544,1.7325866222381592,2,4.634371911082416,2.331611156463623,4,1.432443794514984,1.577750325202942,0,3.3310736317497986,2.149780750274658,2,3.3352683682305115,2.153975486755371,2,4.140460077021271,1.995153546333313,4
30,standard,True,True,0.00013437436427921057,0.2977170944213867,0.06720231473445892,0.08443453162908554,0.3977852761745453,0.00014305759395938367,0.013746923767030239,0.06539586931467056,0.003008387858668963,0.011001150822266936,0.068370171636343,0.011543568239236872,0.0016126815501290063,0.016780320461839436,0.06966479209562143,0.015459444218625626,FF_FB_narrow_novel,1.45093647747611,1.6714434623718262,0,4.410139697914322,FF_FB_broad,1.8028440318768844,0.35190755440077437,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.068370171636343,0.06966479209562143,False,False,True,True,0.0,-0.0,0.0,-0.0,0.068370171636343,0.0,0.06966479209562143,0.0,unresponsive -> unresponsive,FF -> FF,1.8028440318768844,0.9205809831619263,2,2.243834599084221,1.3615715503692627,2,4.035484441843194,1.8010815382003784,4,1.45093647747611,1.6714434623718262,0,2.56571001370127,1.4340771436691284,2,2.56784099896128,1.4362081289291382,2,4.0956642728919785,1.8291633129119873,4
36,standard,True,True,0.08012667298316956,0.5278320908546448,0.001220394973643124,0.02063356339931488,0.11276908963918686,0.25681930780410767,0.0015791699988767505,0.01791931502521038,0.004942909946354727,0.0005020456252774844,0.0677159200112025,0.0002469302897225134,0.005281147438411912,0.004331784578971565,0.06908932663500308,0.0031523195095360277,FF_FB_narrow_novel,1.451045399454112,1.7042077779769897,0,5.063247570457557,FF_FB_broad,1.757822538369025,0.306777138914913,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.0677159200112025,0.06908932663500308,False,False,True,True,0.0,-0.0,0.0,-0.0,0.0677159200112025,0.0,0.06908932663500308,0.0,unresponsive -> unresponsive,FF -> FF,1.757822538369025,0.8518811464309692,2,2.162854457848395,1.2569130659103394,2,3.9712666218013815,1.7181042432785034,4,1.451045399454112,1.7042077779769897,0,2.467626546866571,1.3735679388046265,2,2.468085621840631,1.3740270137786865,2,4.3998692996091755,2.0535054206848145,4
141,standard,True,True,0.007941600866615772,0.6710270047187805,0.006233525928109884,0.163651704788208,0.22306600213050842,0.608220100402832,0.3722858428955078,0.1858612596988678,0.004962420230731368,0.0005499006540048868,0.06635877725978692,0.025033095696320135,0.0035591578654324014,0.003629629391555985,0.064755937581261,0.029823160575081904,FF_FB_narrow_novel,1.4854274083549777,1.7207602262496948,0,4.7066563578943414,FF_FB_broad,1.8759374018137653,0.3905099934587877,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.04132568156346679,0.0349327770061791,False,False,True,True,0.0,-0.0,0.0,-0.0,0.04132568156346679,0.0,0.0349327770061791,0.0,unresponsive -> unresponsive,FF -> FF,1.8759374018137653,0.9456384181976318,2,2.323564230961104,1.3932652473449707,2,4.011724378975729,1.766679048538208,4,1.4854274083549777,1.7207602262496948,0,2.502252812869847,1.4228392839431763,2,2.5050823645666243,1.4256688356399536,2,4.029896111351748,1.7945632934570312,4
38,standard,True,True,0.0009228645358234644,0.04665650054812431,0.0001666376629145816,0.275710791349411,0.0002603638859000057,0.0017410360742360353,0.0005841120728291571,0.008573062717914581,0.005855490919202566,0.004280447339018186,0.06384218682845434,0.051543703240652876,0.0076212464676549034,0.006840800338735183,0.06733821568389733,0.05528089056412379,FF_FB_narrow_novel,1.7116751278129716,1.8334332704544067,0,2.435162852828702,FF_FB_broad,2.2615708115510644,0.5498956837380928,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.012298483587801466,0.012057325119773546,False,False,True,True,0.0,-0.0,0.0,-0.0,0.012298483587801466,0.0,0.012057325119773546,0.0,unresponsive -> unresponsive,FF -> FF,2.2615708115510644,1.2372359037399292,2,2.6646443608216943,1.640309453010559,2,4.200058557248364,1.9646512269973755,4,1.7116751278129716,1.8334332704544067,0,2.7865700104273854,1.6972557306289673,2,2.791009006742388,1.7016947269439697,2,3.783920327356706,1.662162184715271,4
150,standard,True,True,0.008447088301181793,0.32629120349884033,0.015190938487648964,0.09159823507070541,0.13682572543621063,0.1780267208814621,0.2784852385520935,0.36887797713279724,0.0038660094685231644,0.002092152445887526,0.05230920532097419,0.01400916491014262,0.002647537433464701,0.007364107583028575,0.05380265110482772,0.01804985965912541,FF_FB_narrow_novel,1.7802838759496808,1.9700473546981812,0,3.795269574970007,FF_FB_broad,1.8239937383060654,0.04370986235638452,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.05230920532097419,0.05380265110482772,False,False,True,True,0.0,-0.0,0.0,-0.0,0.05230920532097419,0.0,0.05380265110482772,0.0,unresponsive -> unresponsive,FF -> FF,1.8239937383060654,0.8586776852607727,2,2.3831887203579147,1.417872667312622,2,3.7388285918161275,1.549065113067627,4,1.7802838759496808,1.9700473546981812,0,2.1487132352466385,1.1140292882919312,2,2.1511888545627396,1.1165049076080322,2,3.907091862677286,1.6814464330673218,4
10,standard,True,True,0.0044634100049734116,0.36980876326560974,0.0004080279031768441,0.7663519382476807,1.2416164875030518,0.031236819922924042,0.4479473829269409,0.01986102946102619,0.006319369329139591,0.005658663491097589,0.17956049690643947,0.12822959969441097,0.0022256761246050396,0.003285760416959723,0.17647524575392406,0.1316720480720202,FF_FB_narrow_novel,1.9691758229086798,2.2422337532043457,0,5.461158605913321,FF_un,4.3741275058438385,2.4049516829351587,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.05133089721202849,0.044803197681903856,False,False,True,True,0.0,-0.0,0.0,-0.0,0.05133089721202849,0.0,0.044803197681903856,0.0,unresponsive -> unresponsive,FF -> FF,4.471008895461758,3.5824873447418213,2,4.3741275058438385,3.4856059551239014,2,7.205971386656165,4.513110160827637,4,1.9691758229086798,2.2422337532043457,0,5.937589918946227,4.406308174133301,2,5.941487585877379,4.410205841064453,2,6.264825813596447,3.9917678833007812,4
149,standard,True,True,0.01530614122748375,1.9024138450622559,0.007710949517786503,0.133302241563797,0.5645633935928345,0.3507634997367859,0.5270496010780334,0.36164721846580505,0.016928466533621154,0.00018216907410533166,0.3115779936313629,0.006196287538235386,0.013113621234272918,0.00222129692362311,0.30925998091697693,0.010478552252364656,FF_FB_narrow_novel,2.0149652714220183,3.19655704498291,0,23.63183547121783,FF_un,4.623976493409525,2.6090112219875063,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.3115779936313629,0.30925998091697693,False,False,True,True,0.0,-0.0,0.0,-0.0,0.3115779936313629,0.0,0.30925998091697693,0.0,unresponsive -> unresponsive,FF -> FF,5.041152263215433,5.1429123878479,2,4.623976493409525,4.725736618041992,2,9.42861964755381,6.24702787399292,4,2.0149652714220183,3.19655704498291,0,8.31977722592031,6.218017101287842,2,8.320004200407615,6.2182440757751465,2,9.64922046718081,6.383628845214844,4
136,standard,True,True,0.009761868044734001,1.9983340501785278,0.009476950392127037,0.1124015673995018,0.3174557089805603,0.43120768666267395,0.21456000208854675,0.7444349527359009,0.019581178141136964,9.470857318471341e-05,0.319756847123305,0.002658676681069968,0.015604818022499483,0.0031479044584557412,0.3179900546868642,0.006485749416363736,FF_FB_narrow_novel,2.169023934938014,3.374145746231079,0,24.102436225861304,FF_un,4.732569338940085,2.563545404002071,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.319756847123305,0.3179900546868642,False,False,True,True,0.0,-0.0,0.0,-0.0,0.319756847123305,0.0,0.3179900546868642,0.0,unresponsive -> unresponsive,FF -> FF,5.159175994060934,5.305041790008545,2,4.732569338940085,4.878435134887695,2,9.611506279371678,6.406384468078613,4,2.169023934938014,3.374145746231079,0,8.533934471942484,6.388068675994873,2,8.534083721973001,6.388217926025391,2,9.88181692978663,6.560725212097168,4
58,standard,True,True,0.009581392630934715,1.013717770576477,0.09695333242416382,0.5363594889640808,0.08071456104516983,0.014873824082314968,0.12176745384931564,0.5098932385444641,0.023202152736485005,0.01901494280124704,0.30131396601597465,0.08951613567769527,0.020735278756668172,0.02367077162489295,0.30395713945229846,0.09329778800408045,FF_FB_narrow_novel,2.519232629177471,3.37040114402771,0,17.023370297004774,FF_un,5.080480680490534,2.5612480513130627,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.21179783033827937,0.210659351448218,False,False,True,True,0.0,-0.0,0.0,-0.0,0.21179783033827937,0.0,0.210659351448218,0.0,unresponsive -> unresponsive,FF -> FF,5.429398641611139,5.264846324920654,2,5.080480680490534,4.915928363800049,2,9.472271864985427,6.3522629737854,4,2.519232629177471,3.37040114402771,0,8.454854923672974,6.350566864013672,2,8.45699210781604,6.352704048156738,2,9.004749043782551,6.148801803588867,4
138,standard,True,True,0.030440062284469604,2.0,0.02323870360851288,0.1114049106836319,0.2639131247997284,0.2702334523200989,0.19353188574314117,0.3763745427131653,0.021931486514707405,0.0011684676603181288,0.3603944107890129,0.0017675847682160869,0.017607259626189867,0.006329262916309138,0.359890940785408,0.005084412828243027,FF_FB_narrow_novel,2.8378099393099547,4.199303150177002,0,27.229864217340943,FF_un,5.362553190067411,2.524743250757456,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.3603944107890129,0.359890940785408,False,False,True,True,0.0,-0.0,0.0,-0.0,0.3603944107890129,0.0,0.359890940785408,0.0,unresponsive -> unresponsive,FF -> FF,5.802695344761014,6.12234354019165,2,5.362553190067411,5.682201385498047,2,10.582558732107282,7.221065521240234,4,2.8378099393099547,4.199303150177002,0,9.534294058009982,7.214645862579346,2,9.534430433437228,7.214782238006592,2,10.855857434305412,7.364908695220947,4
31,standard,True,True,0.00024119275622069836,0.00012426488683559,0.004570481367409229,1.179628849029541,0.0006802764837630093,0.0009025752660818398,0.9322614669799805,0.23740491271018982,0.017573162261396647,0.01548351173599561,0.234308926264445,0.222522326062123,0.01179660235842069,0.015113131826122601,0.23778088092803956,0.22625278805692992,FF_FB_narrow_novel,4.332332679567238,4.4135894775390625,0,1.625135959436496,FF_un,6.560124891065061,2.227792211497823,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.011786600202322,0.011528092871109646,False,False,True,True,0.0,-0.0,0.0,-0.0,0.011786600202322,0.0,0.011528092871109646,0.0,unresponsive -> unresponsive,FF -> FF,6.692084806226194,5.704086780548096,2,6.560124891065061,5.572126865386963,2,9.430850464167694,6.552043437957764,4,4.332332679567238,4.4135894775390625,0,8.332654486037791,6.523102283477783,2,8.337284574843943,6.5277323722839355,2,7.943784168424705,5.862527370452881,4
54,standard,True,True,0.0006084942142479122,0.05899758264422417,0.03671607747673988,1.3604235649108887,0.0015052130911499262,0.0036409797612577677,0.0013572293100878596,0.00045891996705904603,0.023047269321978092,0.019913940504193307,0.2812042315800985,0.2558857577542464,0.016903323928515117,0.020422743012507755,0.28458486596743265,0.25961093629399934,FF_FB_narrow_novel,5.318008717273672,5.4316534996032715,0,2.2728956465919836,FF_un,7.551251470670104,2.233242753396432,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.025318473825852117,0.024973929673433315,False,False,True,True,0.0,-0.0,0.0,-0.0,0.025318473825852117,0.0,0.024973929673433315,0.0,unresponsive -> unresponsive,FF -> FF,7.723593294247985,6.811118125915527,2,7.551251470670104,6.6387763023376465,2,10.72049905223151,7.67586088180542,4,5.318008717273672,5.4316534996032715,0,9.689421902472773,7.67090368270874,2,9.693968067939082,7.675449848175049,2,9.112699589754145,6.9966936111450195,4
