class_a,class_b,candidate_idx_a,candidate_idx_b,alpha,assigned_target,assigned_objective,objective_margin,familiar_primary_transition,novel_primary_transition,familiar_expert2_state,novel_expert2_state,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,lr_ff,lr_fb,lr_lat,lr_pv
FF_FB_broad,FF_FB_narrow_novel,0,74,0.3333333333333333,FF_FB_broad,0.9803911110067289,1.4164556790972764,FF -> FF,FF -> FF,0.02272220235317945,0.06115331184118986,0.4862711215902396,0.4015197006291774,0.053441915169349125,0.060176670817072626,0.3707806974345842,0.24477354693141382,0.34307282441023984,0.26999628657465263,0.033879404476110535,0.0030910432644057177,0.010045356675539567,0.002288123649114115
FF_FB_broad,FF_FB_narrow_novel,0,74,0.5,FF_FB_broad,1.1101682440753242,1.3810610206721652,FF -> FF,FF -> FF,0.01570165175944567,0.057114590890705585,0.4795486976280899,0.35981170408907315,0.055250729657982146,0.06601722026906387,0.41220670156458916,0.2210986517642515,0.36687561749953856,0.2561392061948997,0.03600335928025599,0.0031375958242591782,0.010068112101140786,0.0021890174842161907
FF_FB_broad,FF_FB_narrow_novel,0,74,0.6666666666666666,FF_FB_broad,1.769740452355837,0.6275173027452972,FF -> unresponsive,FF -> FF,0.008243344072252513,0.05364010958001018,0.4729192073852593,0.3224361399866886,0.0571207659393582,0.07242463421252646,0.45826108530025567,0.19971363092461683,0.39232987616273085,0.24299331588033993,0.03826046825519666,0.003184849487475984,0.010090919073880739,0.00209420393345412
FF_FB_broad,FF_FB_narrow_novel,0,74,0.8333333333333333,FF_FB_narrow_novel,1.619629068823345,0.6558728843918744,unresponsive -> unresponsive,FF -> FF,0.0002759784460067763,0.050669359229505065,0.46638136610549985,0.2889429754174377,0.05905409614853054,0.07945393064779269,0.5094609609777596,0.18039700404696446,0.41955018100939173,0.23052211506267398,0.04065907905181738,0.003232814813001282,0.010113777710527528,0.0020034970695837423
FF_FB_broad,FF_FB_narrow_novel,0,74,1.0,FF_FB_narrow_novel,1.7466665536897907,1.2042699631878517,unresponsive -> unresponsive,FF -> FF,-0.03063754504546523,0.0481468828395009,0.45993390679359436,0.25892892479896545,0.061052862554788596,0.08716546744108201,0.5663812160491943,0.16294871270656586,0.4486590623855591,0.21869097650051117,0.043208062648773186,0.00328150251880288,0.010136688128113748,0.0019167190184816725
FF_FB_broad,FF_FB_narrow_familiar,2,76,0.0,FF_FB_broad,0.7480605914205014,1.5127291830218785,FF -> FF,FF -> FF,0.0353939848486334,0.07115467004477978,0.5,0.5,0.049999999999999996,0.049999999999999996,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.029999999999999995,0.003000000000000001,0.01,0.002499999999999999
FF_FB_broad,FF_FB_narrow_familiar,2,76,0.16666666666666666,FF_FB_broad,0.510373832148807,1.5670608832039439,FF -> FF,FF -> FF,0.0638730874285102,0.06168786585330963,0.5418496300927976,0.4678003402612406,0.045760368856812665,0.05459549720537345,0.32062445844825727,0.314052621321677,0.2748876919214694,0.2887720553086614,0.025871684517380367,0.0027199239470259815,0.009377998394583786,0.0025698243489318947
FF_FB_broad,FF_FB_narrow_familiar,2,76,0.3333333333333333,FF_FB_broad,0.4725627132468031,1.493822086660348,FF -> FF,FF -> FF,0.06742821168154478,0.052692551352083686,0.5872020432634032,0.43767431669706497,0.04188022715823102,0.05961336630203877,0.3426668111841276,0.32876349653005565,0.25187747723304227,0.2779643330906287,0.022311468658895293,0.0024659954258684663,0.008794685388881606,0.002641598873745295
FF_FB_broad,FF_FB_narrow_familiar,2,76,0.5,FF_FB_broad,0.4996057882922115,1.3795932921831553,FF -> FF,FF -> FF,0.07161853332072496,0.04413318959996104,0.63635041986402,0.40948838854898595,0.03832909285135512,0.06509242746691724,0.3662245358803406,0.3441634596004803,0.2307933945453115,0.2675611058969407,0.019241175942078633,0.0022357733373587264,0.008247654545780117,0.0027153780423446925
FF_FB_broad,FF_FB_narrow_familiar,2,76,0.6666666666666666,FF_FB_broad,0.5815964894868753,1.2448911571901637,FF -> FF,FF -> FF,0.07647457979619503,0.03597639976069331,0.6896124792254313,0.38311761499248553,0.03507906853650066,0.07107506883722108,0.39140181162366194,0.3602847888355598,0.21147421179093912,0.25754723490172665,0.01659338779056225,0.002027044480134732,0.007734649108940759,0.002791217843908965
