candidate_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_transition,novel_transition,target,objective,normalized_rmse,mismatch_penalty,transition_score_familiar,transition_score_novel
13,0.03634489327669144,0.0008921140688471496,0.0029194450471550226,0.00014089558681007475,1.0368753671646118,0.00013463686627801508,0.004933742806315422,0.4618102014064789,0.0002268060599817545,0.0009687511337688193,0.0002757637834292836,0.0009470827382756398,2.4573205610067817e-05,0.0010889596625929699,0.0005869064814760349,0.0005939121598203201,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.937002470564039,0.027010472491383553,0,0.047942289203638216,0.04845900510190404
20,0.03152603656053543,0.0007920310599729419,0.0029101944528520107,9.999999747378752e-05,0.838811457157135,0.00015640257333870977,0.005083931144326925,0.361131489276886,0.00028215861584612867,0.0011688965925714001,0.0003448128525633365,0.0011530557691003195,5.375758810259868e-05,0.001228051245561801,0.0006972715840674937,0.0007209416318801232,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.9251463550026529,0.03214419260621071,0,0.047603052161866805,0.04812600259901956
21,0.02032337337732315,0.0007224623113870621,0.0013757221167907119,0.0002441168762743473,0.5079878568649292,9.999999747378752e-05,0.006512108724564314,0.3904139995574951,0.00038880242391314823,0.001488393620820716,0.0004708399981609546,0.0015825071517610923,0.0002829883494996466,0.001668456383049488,0.0008779611001955345,0.0013442095572827385,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.8940070306998679,0.0451573021709919,0,0.046843149996129804,0.04707328329095617
18,0.00037904479540884495,0.5938863158226013,0.009354785084724426,0.008642716333270073,0.0063066743314266205,1.3387278318405151,0.3103991150856018,0.03176674246788025,0.0009623716381611302,0.0006644852954195812,0.0010326769726816565,0.0009979078226024286,0.0024768394563579933,0.00040752367494860663,0.0,0.00175810752552934,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.887639697350096,0.050060346722602844,0,0.04656078890548088,0.047209215501789005
14,0.003634696826338768,0.016689244657754898,0.014779828488826752,0.017673324793577194,0.0010720528662204742,0.3771822154521942,0.022099407389760017,0.0035631030332297087,0.001135844155214727,0.0030415817047469316,0.00031709793111076576,0.0034909449983388185,0.002392344156396575,0.003320082067511976,5.2870414765493476e-05,0.0051709228544496,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.7351874723099172,0.11457721143960953,0,0.04363833622774109,0.04133813214721159
11,0.00017026078421622515,0.012048152275383472,0.00028075455338694155,0.0020316937007009983,0.0012886644108220935,0.01690242998301983,0.00017221250163856894,0.0006173651781864464,0.0023659968166612087,0.0030634616035968066,0.0025508075370453296,0.0029115975950844584,0.005430656438693404,0.0033266283106058838,0.0040675688069313765,0.0036876450176350772,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.7039640633156524,0.14130309224128723,0,0.041505881957709795,0.04302083359798417
16,0.12263507395982742,0.056576889008283615,0.0008996215183287859,0.0008157551637850702,0.21389830112457275,0.009870669804513454,0.05943416431546211,0.004427182953804731,0.0020802264742087575,0.0018540266843046992,0.005952292820438743,0.00182196453679353,0.0033467447268776596,0.0024696364358533173,0.009761958057060838,0.0017671401903498918,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.6090186093351806,0.17956916987895966,0,0.04457302879891359,0.034285749122500424
3,0.0007210078183561563,0.0005434813792817295,0.16711165010929108,0.0006204962264746428,0.023324565961956978,0.19635207951068878,0.0036294707097113132,1.686392903327942,0.02676310404203832,0.030483426246792077,7.23097808077e-05,0.0012558634945889935,0.02617189916782081,0.030930513888597487,0.0,0.0017498328292276711,FB -> FB,unresponsive -> unresponsive,un_un,1.955487403582083,0.8112910389900208,2,-0.011413940135389562,0.04699430367618333
10,0.0003026650520041585,0.09240832924842834,0.314378947019577,0.00019829827942885458,0.06118157133460045,0.10996730625629425,0.0435064472258091,0.0012098134029656649,0.053555228561162946,0.060461401380598544,0.0007454829319613054,0.0014420271851122378,0.050442039407789706,0.05982522573322058,0.0010378614846558777,0.0015553944278508425,FB -> FB,unresponsive -> unresponsive,un_un,3.323548266198486,1.590707778930664,2,-0.07028662711381911,0.04700257838703692
9,0.4281701147556305,0.00016109658463392407,0.00012733765470329672,0.042887844145298004,0.010194380767643452,0.0052387830801308155,0.008311869576573372,0.2136784791946411,0.08432656638324261,0.00033869002436404116,0.010105579532682896,0.007418891787528992,0.06953494846820832,0.0,0.009687281516380607,0.008691437146626412,FF -> FF,unresponsive -> unresponsive,un_un,3.8030823313165456,1.5665385723114014,2,-0.10386151485145093,0.030207138950936498
